Gender,Married,Dependents,Education,Employment_Status,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Term_Months,Credit_History,Property_Area,Age,Loan_Status,CIBIL_Score,Annual_Household_Income,Debt_to_Income_Ratio,Purpose_of_Loan,Existing_EMIs,Number_of_Previous_Loans,Default_History_Count,Employment_Length_Years,Asset_Value,Guarantor,Co-signer_Relationship,Monthly_Expense,Organization_Type,Region_Branch,Mobile_Verified,Email_Verified,Loan_to_Annual_Income,Customer_Sentiment,State,Occupation
Female,Yes,0,Graduate,Salaried,102440,69074,3314224,180,1,Rural,28,Approved,643,2058168,0.0,Home,0,0,0,5,6419802,No,Friend,77917,MNC,KOL-004,Yes,No,1.61,Positive,Kerala,Software Engineer
Male,Yes,0,Graduate,Self-Employed,26139,17920,283333,24,1,Rural,26,Approved,669,528708,0.0,Medical,0,1,0,2,1358873,No,Company,14358,Public,MUM-002,Yes,Yes,0.536,Neutral,Delhi,IT Consultant
Male,Yes,2,Graduate,Self-Employed,36218,0,2709143,240,1,Urban,30,Approved,628,434616,0.0,Business,0,3,0,11,986194,No,Parent,11480,Government,CHN-007,No,Yes,6.233,Neutral,Kerala,Driver
Female,Yes,2,Graduate,Salaried,56112,30983,4593785,360,1,Urban,44,Approved,735,1045140,0.0,Home,0,1,0,0,3360344,No,Sibling,42438,Public,DEL-001,Yes,Yes,4.395,Neutral,Delhi,Delivery Partner
Male,Yes,1,Graduate,Salaried,41738,3920,6281960,300,1,Semiurban,25,Rejected,667,547896,0.367,Home,16765,2,0,0,1531101,No,Friend,17488,Startup,DEL-001,Yes,No,11.466,Positive,Karnataka,Bank Officer
Female,Yes,1,Not Graduate,Salaried,107330,33876,7837024,360,1,Urban,41,Approved,648,1694472,0.0,Home,0,1,0,3,4840313,No,Spouse,61989,Startup,KOL-004,Yes,Yes,4.625,Neutral,Delhi,Small Business Owner
Male,No,0,Graduate,Salaried,38058,47047,3609128,300,0,Rural,24,Rejected,552,1021260,0.0,Home,0,2,0,0,2816038,No,Parent,44123,Government,KOL-004,No,Yes,3.534,Negative,Delhi,Delivery Partner
Female,No,1,Graduate,Salaried,34903,0,65179,24,1,Rural,35,Approved,673,418836,0.097,Medical,3381,0,0,5,1656747,Yes,Unknown,13690,Government,DEL-001,Yes,No,0.156,Positive,Karnataka,Farmer
Male,No,1,Graduate,Self-Employed,3000,1891,2521658,360,1,Rural,27,Rejected,697,58692,3.311,Business,16193,1,0,2,160378,No,Friend,4891,Startup,PUNE-006,Yes,Yes,42.964,Neutral,Delhi,Government Officer
Female,Yes,0,Graduate,Salaried,97426,31188,1404100,240,1,Rural,36,Approved,641,1543368,0.0,Business,0,0,0,0,4448465,No,Unknown,61041,Public,PUNE-006,Yes,No,0.91,Positive,Uttar Pradesh,Electrician
Male,No,0,Not Graduate,Salaried,48361,32787,791415,36,0,Rural,43,Rejected,490,973776,0.0,Auto,0,2,3,2,2596678,No,Company,31725,MNC,DEL-001,Yes,Yes,0.813,Negative,Karnataka,Chartered Accountant
Male,Yes,0,Graduate,Self-Employed,84079,74796,490718,36,1,Rural,45,Approved,768,1906500,0.02,Personal,3156,2,0,0,5713205,No,Unknown,73897,Public,CHN-007,Yes,Yes,0.257,Negative,Telangana,Nurse
Female,Yes,3,Not Graduate,Self-Employed,34729,11833,500672,24,0,Urban,37,Approved,543,558744,0.402,Personal,18733,1,0,1,1826184,No,Friend,14784,MNC,DEL-001,No,Yes,0.896,Negative,Maharashtra,Delivery Partner
Female,Yes,3,Graduate,Self-Employed,42143,0,95280,300,0,Urban,37,Rejected,589,505716,0.685,Home,28873,1,0,0,1771895,Yes,Parent,25675,MNC,KOL-004,Yes,Yes,0.188,Neutral,Kerala,Shopkeeper
Male,Yes,0,Graduate,Self-Employed,3000,529,462655,36,1,Urban,54,Rejected,685,42348,1.108,Personal,3909,3,0,1,1000662,Yes,Spouse,3529,Public,CHN-007,No,Yes,10.925,Negative,Tamil Nadu,Driver
Male,No,2,Graduate,Unemployed,12493,0,2585188,180,1,Semiurban,39,Rejected,605,149916,0.585,Business,7308,0,0,0,96157,No,Unknown,10434,Government,HYD-005,Yes,Yes,17.244,Negative,Gujarat,Medical Representative
Female,Yes,0,Graduate,Salaried,68684,0,714338,180,1,Semiurban,21,Approved,641,824208,0.314,Business,21574,0,0,5,2192013,No,Friend,37736,MNC,PUNE-006,Yes,No,0.867,Negative,Gujarat,Teacher
Male,Yes,1,Not Graduate,Salaried,33645,0,635018,240,1,Urban,33,Approved,692,403740,0.554,Business,18631,1,0,1,906762,No,Sibling,14200,Public,MUM-002,Yes,Yes,1.573,Neutral,Punjab,Delivery Partner
Male,No,1,Not Graduate,Unemployed,6710,0,205113,12,0,Rural,40,Approved,575,80520,0.0,Personal,0,1,0,0,650302,No,Parent,2000,Private,PUNE-006,Yes,No,2.547,Negative,Maharashtra,Electrician
Other,No,1,Graduate,Salaried,36147,31669,7465106,300,1,Semiurban,32,Approved,626,813792,0.663,Home,44990,1,0,4,2199413,No,Unknown,32484,Startup,DEL-001,Yes,Yes,9.173,Neutral,Uttar Pradesh,Nurse
Male,Yes,1,Not Graduate,Salaried,45957,0,10806,24,0,Rural,32,Rejected,559,551484,0.83,Personal,38146,0,0,0,1829260,No,Spouse,20072,Startup,DEL-001,Yes,Yes,0.02,Neutral,Karnataka,Delivery Partner
Male,No,0,Graduate,Self-Employed,6843,5857,47881,48,1,Semiurban,40,Approved,723,152400,3.416,Renovation,43386,1,0,0,309013,No,Spouse,2000,Public,PUNE-006,Yes,Yes,0.314,Negative,Karnataka,Electrician
Female,Yes,0,Graduate,Salaried,16207,4670,315575,360,0,Semiurban,23,Approved,543,250524,0.523,Home,10928,0,0,1,420097,No,Sibling,16052,Government,CHN-007,Yes,Yes,1.26,Positive,Tamil Nadu,IT Consultant
Male,Yes,0,Graduate,Salaried,38875,0,236042,240,1,Urban,45,Approved,700,466500,0.0,Business,0,0,0,0,1302727,No,Unknown,16970,Startup,CHN-007,Yes,Yes,0.506,Neutral,Telangana,Government Officer
Male,Yes,0,Graduate,Self-Employed,88212,0,3668197,120,1,Semiurban,25,Approved,687,1058544,0.207,Home,18288,0,0,0,3113998,No,Unknown,35397,Public,CHN-007,No,Yes,3.465,Positive,Delhi,Nurse
Male,Yes,2,Not Graduate,Salaried,5000,1976,4479540,360,0,Semiurban,20,Rejected,505,83712,6.299,Home,43942,1,0,2,0,No,Unknown,2000,MNC,BLR-003,Yes,Yes,53.511,Neutral,Tamil Nadu,IT Consultant
Male,No,1,Not Graduate,Salaried,9649,0,5720378,300,0,Semiurban,30,Rejected,518,115788,2.403,Home,23184,0,0,1,695046,No,Parent,4199,Private,BLR-003,Yes,Yes,49.404,Positive,Kerala,Software Engineer
Female,No,0,Graduate,Self-Employed,68112,0,162358,24,0,Semiurban,35,Approved,574,817344,0.079,Personal,5362,0,0,0,2889078,Yes,Spouse,32817,Government,KOL-004,Yes,No,0.199,Negative,Tamil Nadu,Software Engineer
Female,No,0,Not Graduate,Salaried,69866,0,1880986,300,0,Urban,35,Approved,570,838392,0.0,Home,0,0,0,0,2927829,Yes,Parent,30113,Startup,DEL-001,Yes,Yes,2.244,Positive,Tamil Nadu,Teacher
Male,No,1,Graduate,Salaried,25258,0,8148838,240,1,Rural,35,Approved,639,303096,0.0,Home,0,2,0,2,593860,No,Spouse,14923,Public,BLR-003,Yes,No,26.885,Negative,Delhi,Factory Worker
Female,Yes,0,Graduate,Unemployed,5736,0,621112,24,0,Semiurban,34,Rejected,537,68832,10.045,Education,57616,3,0,1,0,No,Friend,5736,Public,DEL-001,Yes,Yes,9.024,Positive,Uttar Pradesh,Chartered Accountant
Male,No,1,Graduate,Self-Employed,3000,3334,2492006,240,1,Urban,35,Rejected,688,76008,4.049,Home,25647,1,0,2,0,No,Friend,6334,Startup,CHN-007,Yes,Yes,32.786,Neutral,Gujarat,Teacher
Male,Yes,0,Not Graduate,Salaried,46522,0,184353,36,1,Urban,28,Approved,624,558264,0.082,Renovation,3796,1,0,2,1051529,No,Sibling,16798,Startup,DEL-001,Yes,Yes,0.33,Negative,Tamil Nadu,Factory Worker
Male,Yes,0,Not Graduate,Unemployed,3048,1274,2046524,120,1,Rural,41,Rejected,691,51864,3.911,Business,16905,2,0,0,0,No,Friend,4322,Startup,KOL-004,Yes,Yes,39.459,Positive,Delhi,Government Officer
Male,Yes,0,Not Graduate,Salaried,33942,0,111128,24,1,Urban,45,Approved,622,407304,0.515,Medical,17473,2,0,5,1625629,No,Spouse,12807,MNC,KOL-004,No,Yes,0.273,Positive,Tamil Nadu,Medical Representative
Other,Yes,0,Not Graduate,Salaried,56406,16487,576665,60,1,Urban,55,Approved,681,874716,0.0,Personal,0,0,0,3,2129060,No,Spouse,36408,Startup,CHN-007,No,Yes,0.659,Neutral,Tamil Nadu,Nurse
Female,No,0,Graduate,Self-Employed,3000,2176,2533699,300,1,Urban,46,Approved,656,62112,0.0,Home,0,4,0,1,114601,No,Unknown,2000,Private,CHN-007,Yes,Yes,40.792,Positive,Kerala,Marketing Executive
Female,No,0,Graduate,Salaried,28766,29110,94277,48,1,Semiurban,22,Approved,661,694512,0.0,Renovation,0,0,0,4,2184796,No,Spouse,25831,Startup,DEL-001,Yes,Yes,0.136,Negative,Kerala,Government Officer
Female,Yes,0,Graduate,Self-Employed,27673,0,616249,360,1,Semiurban,39,Approved,715,332076,0.553,Home,15304,2,0,1,0,No,Friend,8611,Government,HYD-005,Yes,Yes,1.856,Positive,West Bengal,Civil Engineer
Male,Yes,0,Graduate,Salaried,64925,0,420080,36,1,Rural,18,Rejected,659,779100,0.906,Personal,58842,0,0,2,2143879,Yes,Parent,26366,MNC,MUM-002,Yes,No,0.539,Negative,Tamil Nadu,Driver
Male,No,0,Graduate,Salaried,12511,0,178489,24,0,Urban,36,Approved,591,150132,0.0,Medical,0,2,0,2,0,Yes,Unknown,2000,Private,CHN-007,Yes,Yes,1.189,Positive,Uttar Pradesh,Factory Worker
Male,Yes,0,Graduate,Salaried,87779,1947,724461,36,0,Rural,44,Rejected,671,1076712,0.607,Education,54459,2,2,5,3708799,No,Spouse,41140,Government,HYD-005,No,Yes,0.673,Negative,Punjab,Software Engineer
Male,Yes,0,Graduate,Salaried,62712,68884,6499378,300,1,Urban,30,Approved,706,1579152,0.031,Home,4031,0,0,3,5522964,Yes,Parent,62878,Government,DEL-001,Yes,Yes,4.116,Negative,Uttar Pradesh,Government Officer
Male,Yes,1,Graduate,Salaried,43497,0,156576,48,1,Rural,37,Approved,669,521964,0.675,Medical,29365,0,0,4,1966787,Yes,Parent,19792,Government,PUNE-006,Yes,Yes,0.3,Neutral,Uttar Pradesh,Bank Officer
Male,No,2,Graduate,Self-Employed,58157,0,3709466,360,1,Rural,39,Approved,762,697884,0.155,Business,8990,2,0,7,2875096,Yes,Unknown,22607,Private,MUM-002,Yes,Yes,5.315,Negative,West Bengal,Medical Representative
Male,Yes,0,Not Graduate,Salaried,15573,0,301841,360,0,Rural,41,Approved,578,186876,3.043,Business,47388,1,0,6,1124524,Yes,Unknown,13751,Private,BLR-003,Yes,No,1.615,Negative,Punjab,Civil Engineer
Male,No,0,Graduate,Salaried,12329,6856,4811735,180,1,Urban,30,Rejected,621,230220,3.137,Home,60191,1,0,3,1297373,No,Sibling,2000,Private,BLR-003,Yes,No,20.901,Negative,Karnataka,Civil Engineer
Male,Yes,0,Not Graduate,Retired,30612,0,4525309,300,1,Rural,24,Rejected,715,367344,0.907,Home,27777,1,0,0,199730,No,Unknown,18953,MNC,HYD-005,Yes,Yes,12.319,Negative,Uttar Pradesh,Marketing Executive
Female,Yes,0,Not Graduate,Salaried,36864,17029,2624740,300,1,Rural,26,Approved,734,646716,0.404,Home,21791,1,0,5,1338255,No,Sibling,18445,Government,BLR-003,Yes,Yes,4.059,Negative,Uttar Pradesh,Bank Officer
Male,No,0,Not Graduate,Salaried,27484,13865,4527861,360,1,Semiurban,32,Rejected,763,496188,1.06,Home,43834,2,0,2,1996148,No,Company,25002,Startup,BLR-003,Yes,Yes,9.125,Negative,Karnataka,Marketing Executive
Male,Yes,1,Not Graduate,Salaried,74560,0,3472716,240,0,Rural,25,Approved,529,894720,0.048,Home,3555,0,0,1,3007200,No,Spouse,35968,MNC,BLR-003,Yes,Yes,3.881,Negative,Kerala,Electrician
Male,Yes,0,Graduate,Salaried,34382,25519,10549586,300,1,Rural,39,Rejected,796,718812,0.724,Home,43342,2,0,0,2691382,Yes,Company,18952,Private,BLR-003,No,Yes,14.676,Positive,Tamil Nadu,Bank Officer
Male,No,0,Not Graduate,Salaried,59566,51348,96861,240,1,Rural,41,Approved,656,1330968,0.188,Business,20851,0,0,1,3856191,Yes,Unknown,47541,Government,DEL-001,Yes,Yes,0.073,Neutral,Maharashtra,Electrician
Male,Yes,1,Graduate,Self-Employed,3000,4762,424314,36,1,Semiurban,23,Rejected,665,93144,1.713,Personal,13300,1,0,0,265440,No,Spouse,3935,Startup,BLR-003,Yes,Yes,4.555,Positive,Karnataka,Medical Representative
Female,Yes,1,Not Graduate,Salaried,15968,0,171946,24,0,Semiurban,28,Rejected,540,191616,1.323,Renovation,21133,1,1,3,0,No,Parent,8019,MNC,KOL-004,Yes,Yes,0.897,Positive,Tamil Nadu,Electrician
Male,No,0,Graduate,Salaried,80592,0,160215,60,1,Urban,42,Approved,762,967104,0.426,Education,34344,1,0,1,2367496,No,Spouse,41433,Private,BLR-003,Yes,Yes,0.166,Neutral,Delhi,Medical Representative
Female,Yes,0,Graduate,Retired,27515,0,715728,36,1,Urban,46,Rejected,730,330180,0.854,Auto,23492,2,0,2,1101516,No,Sibling,17076,Startup,CHN-007,Yes,Yes,2.168,Neutral,Punjab,Nurse
Female,Yes,2,Not Graduate,Salaried,25503,0,519047,48,1,Rural,50,Approved,641,306036,1.656,Education,42232,1,0,3,541729,No,Spouse,15529,Public,DEL-001,Yes,Yes,1.696,Positive,Gujarat,Factory Worker
Male,No,0,Graduate,Self-Employed,29134,0,4676049,360,0,Semiurban,28,Rejected,467,349608,0.611,Home,17803,1,0,7,912712,Yes,Parent,17937,MNC,MUM-002,Yes,Yes,13.375,Neutral,Telangana,Software Engineer
Female,Yes,1,Graduate,Salaried,96080,57875,2701920,120,1,Semiurban,31,Approved,690,1847460,0.133,Business,20513,1,0,3,5420668,Yes,Spouse,65513,Public,BLR-003,Yes,No,1.463,Negative,Punjab,Bank Officer
Male,Yes,1,Graduate,Self-Employed,29060,0,977640,180,1,Rural,29,Rejected,739,348720,1.128,Business,32782,1,0,3,127340,No,Unknown,5126,MNC,CHN-007,Yes,Yes,2.804,Neutral,Punjab,Bank Officer
Female,No,1,Graduate,Salaried,5955,2944,1604286,180,0,Semiurban,22,Rejected,589,106788,2.018,Business,17959,0,0,3,0,No,Friend,2000,Private,DEL-001,Yes,Yes,15.023,Negative,Kerala,Medical Representative
Male,Yes,0,Graduate,Self-Employed,61683,35719,4074864,240,1,Urban,42,Approved,618,1168824,0.552,Home,53718,2,0,0,4021400,No,Spouse,41760,Government,DEL-001,No,Yes,3.486,Neutral,Kerala,Customer Support Executive
Female,No,3,Graduate,Salaried,35040,0,3081876,360,1,Rural,27,Rejected,774,420480,1.12,Business,39242,1,0,2,1148883,No,Sibling,15032,Public,MUM-002,Yes,Yes,7.329,Positive,West Bengal,Electrician
Male,No,1,Not Graduate,Salaried,58544,0,19264,360,1,Semiurban,25,Approved,698,702528,0.213,Home,12495,1,0,4,2092727,Yes,Friend,32649,Private,BLR-003,Yes,Yes,0.027,Neutral,Telangana,Marketing Executive
Male,Yes,2,Graduate,Salaried,54261,0,4190932,180,1,Semiurban,29,Approved,732,651132,0.0,Home,0,1,0,9,1855648,No,Sibling,25218,Government,MUM-002,Yes,Yes,6.436,Negative,Gujarat,Chartered Accountant
Female,Yes,0,Graduate,Salaried,9019,7897,6749494,120,1,Rural,41,Rejected,707,202992,0.645,Home,10918,1,0,4,621020,No,Unknown,9045,Government,HYD-005,No,No,33.25,Negative,Kerala,Software Engineer
Male,Yes,0,Graduate,Self-Employed,86710,0,223942,36,1,Semiurban,38,Approved,640,1040520,0.013,Education,1111,1,0,3,3376391,No,Spouse,41411,Public,KOL-004,Yes,Yes,0.215,Negative,Uttar Pradesh,Civil Engineer
Female,Yes,1,Graduate,Salaried,17298,8547,1413164,360,0,Semiurban,45,Rejected,610,310140,0.467,Home,12066,1,3,3,876749,No,Parent,14476,Private,DEL-001,Yes,Yes,4.557,Negative,Karnataka,Bank Officer
Male,Yes,0,Graduate,Unemployed,18399,0,1704695,240,1,Urban,18,Rejected,695,220788,1.979,Business,36419,2,0,2,1014267,Yes,Parent,8653,MNC,DEL-001,Yes,Yes,7.721,Neutral,Delhi,Medical Representative
Male,Yes,0,Not Graduate,Salaried,63106,75427,3391739,240,1,Urban,33,Approved,737,1662396,0.03,Business,4118,0,0,1,5331944,No,Parent,52858,MNC,MUM-002,Yes,Yes,2.04,Negative,Tamil Nadu,Teacher
Male,Yes,2,Graduate,Self-Employed,55486,0,1628950,300,1,Urban,35,Approved,675,665832,0.603,Home,33468,0,0,11,2516258,No,Parent,30149,Government,CHN-007,No,Yes,2.446,Positive,West Bengal,Electrician
Female,Yes,0,Graduate,Unemployed,11649,0,8090176,300,1,Urban,32,Approved,666,139788,0.0,Home,0,2,0,0,1152350,No,Unknown,4541,Public,HYD-005,Yes,Yes,57.875,Negative,Delhi,IT Consultant
Female,Yes,0,Graduate,Salaried,63883,0,1777496,180,1,Urban,40,Rejected,660,766596,0.475,Business,30332,2,0,1,2446455,Yes,Spouse,21486,Government,CHN-007,No,Yes,2.319,Positive,Uttar Pradesh,Factory Worker
Male,Yes,0,Graduate,Salaried,56179,50882,872261,180,1,Rural,30,Approved,732,1284732,0.0,Business,0,0,0,1,3839362,No,Company,42495,Government,CHN-007,Yes,Yes,0.679,Negative,Delhi,Delivery Partner
Male,Yes,0,Graduate,Retired,36719,0,2925408,240,1,Semiurban,30,Rejected,688,440628,0.415,Home,15224,1,0,4,1496662,Yes,Sibling,7265,Private,HYD-005,Yes,No,6.639,Neutral,West Bengal,Software Engineer
Female,Yes,0,Graduate,Self-Employed,83667,97225,7761827,360,1,Urban,36,Approved,637,2170704,0.172,Home,31072,1,0,2,5882432,No,Friend,84627,MNC,DEL-001,Yes,Yes,3.576,Neutral,Delhi,IT Consultant
Male,Yes,1,Graduate,Salaried,67355,0,104056,240,1,Urban,42,Approved,694,808260,0.0,Business,0,0,0,0,2310743,Yes,Spouse,29982,Government,PUNE-006,Yes,Yes,0.129,Positive,Karnataka,Shopkeeper
Female,Yes,0,Not Graduate,Retired,7943,0,1437237,48,0,Rural,36,Approved,667,95316,0.0,Auto,0,1,1,8,845032,No,Spouse,2000,MNC,DEL-001,Yes,Yes,15.079,Positive,Gujarat,Marketing Executive
Male,No,0,Graduate,Unemployed,10823,0,157333,120,1,Semiurban,37,Rejected,612,129876,4.681,Business,50664,1,0,1,1172538,Yes,Spouse,7974,Government,HYD-005,Yes,Yes,1.211,Positive,Maharashtra,Civil Engineer
Male,Yes,2,Not Graduate,Unemployed,7903,8399,1534579,60,0,Urban,32,Rejected,727,195624,2.125,Business,34637,0,1,0,965359,No,Unknown,9058,MNC,MUM-002,Yes,Yes,7.845,Positive,Delhi,Customer Support Executive
Female,No,2,Graduate,Self-Employed,3000,0,414552,36,0,Semiurban,37,Rejected,577,36000,0.0,Auto,0,0,0,0,39938,Yes,Unknown,3000,Private,HYD-005,Yes,Yes,11.515,Negative,Gujarat,Factory Worker
Male,Yes,3,Graduate,Self-Employed,83038,0,3761899,360,1,Semiurban,18,Rejected,613,996456,0.224,Home,18580,1,0,5,2620580,No,Spouse,37067,Startup,CHN-007,Yes,No,3.775,Positive,Uttar Pradesh,Farmer
Male,No,3,Not Graduate,Unemployed,4802,0,1734570,180,1,Semiurban,38,Rejected,627,57624,5.627,Business,27021,1,0,1,565795,No,Sibling,2000,Government,HYD-005,Yes,Yes,30.102,Neutral,West Bengal,Civil Engineer
Male,No,0,Not Graduate,Retired,15740,1491,8747289,360,1,Urban,18,Rejected,600,206772,1.37,Home,23600,0,0,1,0,No,Unknown,16302,Private,PUNE-006,Yes,Yes,42.304,Neutral,Telangana,Farmer
Female,Yes,0,Not Graduate,Salaried,81985,75903,1129441,60,1,Rural,43,Approved,608,1894656,0.194,Auto,30633,1,0,0,5606295,No,Friend,73026,MNC,KOL-004,Yes,No,0.596,Neutral,Maharashtra,Customer Support Executive
Male,Yes,0,Graduate,Unemployed,19396,0,2676717,360,1,Rural,45,Rejected,637,232752,1.853,Business,35933,1,0,0,1240154,No,Unknown,6775,Government,MUM-002,Yes,Yes,11.5,Negative,Karnataka,Marketing Executive
Male,Yes,3,Graduate,Salaried,75517,123461,9081038,300,1,Semiurban,38,Approved,709,2387736,0.203,Home,40483,0,0,3,7365581,Yes,Parent,85400,Private,MUM-002,Yes,Yes,3.803,Positive,Gujarat,Software Engineer
Female,Yes,0,Not Graduate,Salaried,67489,0,606873,12,1,Rural,38,Approved,661,809868,0.496,Renovation,33473,1,0,4,2018870,No,Friend,28224,Public,MUM-002,Yes,Yes,0.749,Neutral,Tamil Nadu,IT Consultant
Female,No,3,Graduate,Retired,25455,9985,824694,180,1,Rural,44,Approved,793,425280,0.349,Business,12354,1,0,1,1417105,No,Friend,5541,Public,MUM-002,No,No,1.939,Neutral,Maharashtra,Civil Engineer
Male,Yes,0,Graduate,Salaried,82977,0,331115,24,1,Urban,31,Approved,639,995724,0.0,Personal,0,1,0,1,2872272,No,Spouse,38908,MNC,MUM-002,Yes,Yes,0.333,Positive,Tamil Nadu,Shopkeeper
Female,Yes,2,Graduate,Unemployed,7539,0,655922,36,0,Urban,42,Rejected,579,90468,1.186,Personal,8940,1,0,1,0,No,Company,2000,Private,DEL-001,Yes,Yes,7.25,Negative,Maharashtra,Factory Worker
Female,Yes,1,Graduate,Self-Employed,3000,177,2965307,360,1,Urban,35,Approved,654,38124,0.0,Home,0,0,0,7,0,No,Parent,2000,Private,PUNE-006,No,Yes,77.781,Positive,Gujarat,Delivery Partner
Female,No,1,Graduate,Self-Employed,64203,0,356311,48,0,Rural,33,Approved,654,770436,0.078,Personal,4984,0,1,1,2579159,Yes,Friend,30192,Public,KOL-004,Yes,Yes,0.462,Positive,Kerala,Nurse
Male,Yes,0,Graduate,Salaried,80625,0,360841,36,1,Semiurban,36,Approved,617,967500,0.089,Education,7144,0,0,0,2683831,No,Parent,44903,Startup,PUNE-006,Yes,Yes,0.373,Negative,Uttar Pradesh,Small Business Owner
Male,Yes,0,Graduate,Salaried,19329,11950,4985087,360,0,Semiurban,30,Rejected,579,375348,0.0,Home,0,2,0,1,516677,No,Unknown,6745,Government,BLR-003,Yes,Yes,13.281,Negative,Tamil Nadu,Factory Worker
Female,Yes,0,Graduate,Salaried,16115,7229,730929,36,1,Rural,31,Rejected,735,280128,1.229,Auto,28684,1,0,5,376733,No,Parent,6796,Private,PUNE-006,Yes,Yes,2.609,Positive,Telangana,Factory Worker
Female,Yes,2,Graduate,Salaried,42404,0,456025,36,1,Semiurban,31,Approved,693,508848,0.765,Education,32441,0,0,0,1542526,No,Parent,19958,Public,PUNE-006,Yes,Yes,0.896,Neutral,Punjab,Government Officer
Male,Yes,2,Graduate,Self-Employed,49540,0,1391088,180,1,Urban,23,Approved,628,594480,1.023,Home,50699,3,0,5,1599470,No,Sibling,20518,Government,CHN-007,Yes,Yes,2.34,Positive,Telangana,Chartered Accountant
Male,No,1,Graduate,Salaried,20590,0,269155,36,1,Semiurban,48,Approved,612,247080,0.893,Education,18395,1,0,2,193937,No,Friend,7399,Government,DEL-001,Yes,Yes,1.089,Neutral,Kerala,Software Engineer
Male,No,0,Graduate,Salaried,66447,0,9079130,360,1,Urban,42,Rejected,658,797364,0.762,Home,50614,3,0,2,2235888,No,Sibling,26320,Public,CHN-007,Yes,No,11.386,Negative,Karnataka,Chartered Accountant
Female,No,1,Not Graduate,Salaried,42525,20563,400071,48,1,Urban,36,Approved,642,757056,0.328,Personal,20680,1,0,2,2128141,Yes,Unknown,16468,MNC,BLR-003,Yes,Yes,0.528,Positive,Tamil Nadu,Chartered Accountant
Female,Yes,0,Not Graduate,Self-Employed,27598,0,3709628,360,1,Rural,28,Rejected,673,331176,0.682,Business,18822,1,0,0,1001816,Yes,Unknown,13017,Government,DEL-001,Yes,Yes,11.201,Positive,Telangana,Customer Support Executive
Female,Yes,3,Graduate,Salaried,57507,0,6692825,360,1,Rural,26,Rejected,649,690084,0.322,Home,18516,0,0,0,1894025,No,Company,19530,Public,PUNE-006,Yes,No,9.699,Neutral,Karnataka,Small Business Owner
Male,No,0,Not Graduate,Salaried,48991,28776,1281344,48,1,Rural,34,Approved,618,933204,0.0,Auto,0,2,0,0,2995748,No,Unknown,36501,Private,HYD-005,Yes,Yes,1.373,Negative,Telangana,Factory Worker
Male,Yes,2,Graduate,Self-Employed,11652,10947,479663,36,1,Rural,37,Rejected,650,271188,2.048,Auto,46291,2,0,2,767318,No,Parent,12757,Private,BLR-003,Yes,Yes,1.769,Positive,Uttar Pradesh,Driver
Female,No,1,Not Graduate,Salaried,124758,0,85179,36,0,Semiurban,22,Approved,577,1497096,0.224,Personal,27996,2,0,8,5098730,No,Unknown,59468,Private,CHN-007,Yes,Yes,0.057,Negative,Karnataka,Driver
Female,Yes,1,Graduate,Salaried,64907,0,3186259,120,1,Semiurban,33,Approved,720,778884,0.497,Home,32276,0,0,3,1704468,No,Sibling,32118,Government,BLR-003,Yes,Yes,4.091,Negative,Karnataka,Factory Worker
Female,Yes,1,Graduate,Salaried,42003,0,1343880,60,1,Rural,49,Rejected,716,504036,0.899,Auto,37753,1,0,6,1553098,No,Unknown,19619,Public,BLR-003,Yes,No,2.666,Neutral,Uttar Pradesh,Government Officer
Male,Yes,0,Not Graduate,Salaried,32975,0,4849437,120,1,Rural,32,Rejected,646,395700,1.354,Home,44653,0,0,0,2009586,No,Sibling,14578,Public,BLR-003,Yes,Yes,12.255,Positive,Kerala,Bank Officer
Female,Yes,2,Not Graduate,Salaried,53819,66776,6902758,240,1,Urban,38,Approved,694,1447140,0.0,Home,0,1,0,0,4795091,Yes,Unknown,45620,Private,BLR-003,Yes,Yes,4.77,Negative,Telangana,Medical Representative
Male,Yes,1,Graduate,Salaried,13966,0,483828,36,1,Urban,40,Approved,701,167592,1.205,Personal,16830,2,0,1,0,No,Spouse,4702,MNC,BLR-003,Yes,Yes,2.887,Positive,Maharashtra,Government Officer
Male,Yes,1,Graduate,Salaried,58579,33868,224319,12,0,Rural,30,Approved,603,1109364,0.073,Personal,6705,2,2,1,2448983,No,Sibling,39562,Government,CHN-007,Yes,Yes,0.202,Neutral,Kerala,Nurse
Male,No,2,Graduate,Salaried,40224,19089,6818332,120,0,Semiurban,47,Rejected,588,711756,0.608,Home,36082,1,0,6,1919288,Yes,Unknown,31121,Government,MUM-002,No,Yes,9.58,Neutral,Uttar Pradesh,Delivery Partner
